,Date,Precip,DOY,YEAR,Watershed_x,Flow_Ls,Flow_cfs,Flow_cmday,MEF_SnowDepth_cm,Max_Temp_F,Min_Temp_F,Precip_in,Snow_in,DNR_SnowDepth_in,Watershed_y,WTE,Flag,Peatland,DepthtoFrost,FrostThickness,FrostPerc,DNR_SnowDepth_cm,FrostThickness_cm,DOWY,WYEAR
1152,1998-02-26,0.43,57,1998,S2,0.39,0.01377,0.03474,,40.0,36.0,0.11,0.0,0.0,S2,422.01,M,,,,,0.0,,148,1998
1153,1998-02-27,1.04,58,1998,S2,1.29,0.04556,0.1149,,37.0,33.0,0.33,0.7,1.0,S2,422.04,M,,,,,2.54,,149,1998
1154,1998-02-28,0.08,59,1998,S2,1.29,0.04556,0.1149,,34.0,30.0,0.02,,1.0,S2,422.03,M,,,,,2.54,,150,1998
1155,1998-03-01,0.05,60,1998,S2,1.04,0.03673,0.09264,,40.0,31.0,,,0.0,S2,422.01,M,,,,,0.0,,151,1998
1156,1998-03-02,0.03,61,1998,S2,0.84,0.02966,0.07482,,37.0,26.0,0.01,0.1,,S2,422.0,M,,,,,,,152,1998
1157,1998-03-03,0.0,62,1998,S2,0.56,0.01978,0.04988,,27.0,18.0,0.01,0.1,,S2,422.0,M,,,,,,,153,1998
1158,1998-03-04,0.0,63,1998,S2,0.33,0.01165,0.02939,3.8,35.0,16.0,0.0,0.0,0.0,S2,421.99,M,S2,0.0,3.0,20.0,0.0,7.62,154,1998
1159,1998-03-05,0.13,64,1998,S2,0.23,0.00812,0.02049,,29.0,12.0,0.04,0.4,,S2,421.98,M,,,,,,,155,1998
1160,1998-03-06,0.23,65,1998,S2,0.16,0.00565,0.01425,,36.0,15.0,0.06,0.5,1.0,S2,421.98,M,,,,,2.54,,156,1998
1161,1998-03-07,0.0,66,1998,S2,0.11,0.00388,0.0098,,33.0,13.0,0.0,0.0,1.0,S2,421.98,M,,,,,2.54,,157,1998
1162,1998-03-08,0.0,67,1998,S2,0.06,0.00212,0.00534,,33.0,12.0,0.0,0.0,,S2,421.97,M,,,,,,,158,1998
1163,1998-03-09,0.0,68,1998,S2,0.03,0.00106,0.00267,,18.0,-1.0,0.0,0.0,,S2,421.97,M,,,,,,,159,1998
1164,1998-03-10,0.0,69,1998,S2,0.01,0.00035,0.00089,,18.0,-7.0,0.0,0.0,0.0,S2,421.97,M,,,,,0.0,,160,1998
1165,1998-03-11,0.0,70,1998,S2,0.0,0.0,0.0,,26.0,-7.0,0.0,0.0,0.0,S2,421.96,M,S2,0.0,3.0,30.0,0.0,7.62,161,1998
1166,1998-03-12,0.08,71,1998,S2,0.0,0.0,0.0,,30.0,-2.0,0.03,0.6,,S2,421.95,M,,,,,,,162,1998
1167,1998-03-13,0.18,72,1998,S2,0.0,0.0,0.0,,30.0,7.0,0.1,1.8,2.0,S2,421.95,M,,,,,5.08,,163,1998
1168,1998-03-14,0.0,73,1998,S2,0.0,0.0,0.0,,32.0,1.0,0.0,0.0,2.0,S2,421.94,M,,,,,5.08,,164,1998
1169,1998-03-15,0.0,74,1998,S2,0.0,0.0,0.0,,32.0,13.0,0.0,0.0,1.0,S2,421.94,M,,,,,2.54,,165,1998
1170,1998-03-16,0.0,75,1998,S2,0.0,0.0,0.0,,31.0,11.0,0.0,0.0,,S2,421.94,M,,,,,,,166,1998
1171,1998-03-17,0.0,76,1998,S2,0.0,0.0,0.0,,44.0,25.0,0.0,0.0,0.0,S2,421.94,M,,,,,0.0,,167,1998
1172,1998-03-18,0.0,77,1998,S2,0.0,0.0,0.0,,44.0,27.0,0.0,0.0,0.0,S2,421.93,M,S2,0.0,3.0,30.0,0.0,7.62,168,1998
1173,1998-03-19,0.0,78,1998,S2,0.0,0.0,0.0,,47.0,18.0,0.0,0.0,0.0,S2,421.93,M,,,,,0.0,,169,1998
1174,1998-03-20,0.0,79,1998,S2,0.0,0.0,0.0,,47.0,15.0,0.0,0.0,0.0,S2,421.93,M,,,,,0.0,,170,1998
1175,1998-03-21,0.0,80,1998,S2,0.0,0.0,0.0,,42.0,25.0,0.0,0.0,0.0,S2,421.93,M,,,,,0.0,,171,1998
1176,1998-03-22,0.18,81,1998,S2,0.0,0.0,0.0,,42.0,26.0,0.05,0.8,1.0,S2,421.93,M,,,,,2.54,,172,1998
1177,1998-03-23,0.0,82,1998,S2,0.0,0.0,0.0,,45.0,21.0,0.01,0.1,1.0,S2,421.93,M,,,,,2.54,,173,1998
1178,1998-03-24,0.0,83,1998,S2,0.001,4e-05,9e-05,,50.0,18.0,0.0,0.0,0.0,S2,421.94,M,,,,,0.0,,174,1998
1179,1998-03-25,0.0,84,1998,S2,0.01,0.00035,0.00089,,56.0,32.0,,0.0,0.0,S2,421.99,M,S2,0.0,3.0,30.0,0.0,7.62,175,1998
1180,1998-03-26,0.05,85,1998,S2,0.02,0.00071,0.00178,0.0,51.0,44.0,0.01,0.0,0.0,S2,422.01,M,,,,,0.0,,176,1998
1181,1998-03-27,0.0,86,1998,S2,0.07,0.00247,0.00624,,49.0,43.0,,0.0,0.0,S2,422.02,M,,,,,0.0,,177,1998
1182,1998-03-28,0.0,87,1998,S2,0.19,0.00671,0.01692,,65.0,40.0,0.0,0.0,0.0,S2,422.02,M,,,,,0.0,,178,1998
1183,1998-03-29,2.59,88,1998,S2,0.45,0.01589,0.04008,,40.0,32.0,0.89,0.3,,S2,422.02,M,,,,,,,179,1998
1184,1998-03-30,0.13,89,1998,S2,2.18,0.07699,0.19418,,43.0,27.0,0.15,0.4,1.0,S2,422.04,M,,,,,2.54,,180,1998
1185,1998-03-31,0.64,90,1998,S2,2.13,0.07522,0.18972,,46.0,25.0,0.32,3.6,4.0,S2,422.04,M,,,,,10.16,,181,1998
1186,1998-04-01,0.18,91,1998,S2,1.91,0.06745,0.17013,,40.0,30.0,0.1,1.2,5.0,S2,422.03,M,,,,,12.7,,182,1998
1187,1998-04-02,0.0,92,1998,S2,1.77,0.06251,0.15766,,51.0,26.0,,,2.0,S2,422.04,M,,,,,5.08,,183,1998
1188,1998-04-03,0.0,93,1998,S2,1.77,0.06251,0.15766,,61.0,22.0,0.0,0.0,0.0,S2,422.03,M,S2,0.0,3.0,30.0,0.0,7.62,184,1998
1189,1998-04-04,0.0,94,1998,S2,1.4,0.04944,0.1247,,60.0,22.0,0.0,0.0,0.0,S2,422.02,M,,,,,0.0,,185,1998
1190,1998-04-05,0.0,95,1998,S2,1.16,0.04097,0.10332,,62.0,28.0,0.0,0.0,0.0,S2,422.01,M,,,,,0.0,,186,1998
1191,1998-04-06,0.61,96,1998,S2,1.14,0.04026,0.10154,,46.0,37.0,,0.0,0.0,S2,422.02,M,,,,,0.0,,187,1998
1192,1998-04-07,0.53,97,1998,S2,1.6,0.0565,0.14252,,40.0,34.0,0.28,0.0,0.0,S2,422.03,M,,,,,0.0,,188,1998
1193,1998-04-08,0.0,98,1998,S2,1.83,0.06463,0.163,,55.0,33.0,0.03,0.0,0.0,S2,422.03,M,,,,,0.0,,189,1998
1194,1998-04-09,0.0,99,1998,S2,1.56,0.05509,0.13895,,59.0,28.0,0.0,0.0,0.0,S2,422.02,M,S2,0.0,3.0,30.0,0.0,7.62,190,1998
1195,1998-04-10,0.0,100,1998,S2,1.16,0.04097,0.10332,,62.0,26.0,0.0,0.0,0.0,S2,422.01,M,,,,,0.0,,191,1998
1196,1998-04-11,0.0,101,1998,S2,0.99,0.03496,0.08818,,72.0,28.0,0.0,0.0,0.0,S2,422.01,M,,,,,0.0,,192,1998
1197,1998-04-12,0.28,102,1998,S2,0.99,0.03496,0.08818,,73.0,48.0,0.04,0.0,0.0,S2,422.01,M,,,,,0.0,,193,1998
1198,1998-04-13,0.41,103,1998,S2,1.47,0.05191,0.13094,,55.0,44.0,0.02,0.0,0.0,S2,422.02,M,,,,,0.0,,194,1998
1199,1998-04-14,0.0,104,1998,S2,1.56,0.05509,0.13895,,54.0,33.0,0.0,0.0,0.0,S2,422.02,M,,,,,0.0,,195,1998
1200,1998-04-15,0.0,105,1998,S2,1.13,0.03991,0.10065,,52.0,30.0,0.0,0.0,0.0,S2,422.01,M,,,,,0.0,,196,1998
1201,1998-04-16,0.0,106,1998,S2,0.75,0.02649,0.0668,,52.0,24.0,0.0,0.0,0.0,S2,422.0,M,,,,,0.0,,197,1998
1202,1998-04-17,0.0,107,1998,S2,0.54,0.01907,0.0481,,62.0,26.0,0.0,0.0,0.0,S2,422.0,M,S2,0.0,0.0,0.0,0.0,0.0,198,1998
1203,1998-04-18,0.0,108,1998,S2,0.41,0.01448,0.03652,,63.0,31.0,0.0,0.0,0.0,S2,421.99,M,,,,,0.0,,199,1998
1204,1998-04-19,0.0,109,1998,S2,0.33,0.01165,0.02939,,62.0,29.0,0.0,0.0,0.0,S2,421.99,M,,,,,0.0,,200,1998
1205,1998-04-20,0.0,110,1998,S2,0.27,0.00954,0.02405,,67.0,28.0,0.0,0.0,0.0,S2,421.99,M,,,,,0.0,,201,1998
1206,1998-04-21,0.0,111,1998,S2,0.2,0.00706,0.01781,,68.0,28.0,0.0,0.0,0.0,S2,421.99,M,,,,,0.0,,202,1998
1207,1998-04-22,0.0,112,1998,S2,0.15,0.0053,0.01336,,71.0,29.0,0.0,0.0,0.0,S2,421.99,M,,,,,0.0,,203,1998
1208,1998-04-23,0.0,113,1998,S2,0.12,0.00424,0.01069,,76.0,34.0,0.0,0.0,0.0,S2,421.98,M,,,,,0.0,,204,1998
1209,1998-04-24,0.0,114,1998,S2,0.1,0.00353,0.00891,,71.0,37.0,0.0,0.0,0.0,S2,421.97,M,,,,,0.0,,205,1998
1210,1998-04-25,0.0,115,1998,S2,0.08,0.00283,0.00713,,61.0,38.0,0.0,0.0,0.0,S2,421.97,M,,,,,0.0,,206,1998
1211,1998-04-26,0.0,116,1998,S2,0.04,0.00141,0.00356,,61.0,36.0,0.0,0.0,0.0,S2,421.97,M,,,,,0.0,,207,1998
1212,1998-04-27,0.0,117,1998,S2,0.01,0.00035,0.00089,,66.0,30.0,0.0,0.0,0.0,S2,421.97,M,,,,,0.0,,208,1998
1213,1998-04-28,0.0,118,1998,S2,0.006,0.00021,0.00053,,72.0,30.0,0.0,0.0,0.0,S2,421.97,M,,,,,0.0,,209,1998
1214,1998-04-29,0.0,119,1998,S2,0.005,0.00018,0.00045,,78.0,32.0,0.0,0.0,0.0,S2,421.97,M,,,,,0.0,,210,1998
1215,1998-04-30,0.0,120,1998,S2,0.003,0.00011,0.00027,,81.0,35.0,0.0,0.0,0.0,S2,421.96,M,,,,,0.0,,211,1998
1216,1998-05-01,0.0,121,1998,S2,0.001,4e-05,9e-05,,77.0,39.0,0.0,0.0,0.0,S2,421.96,M,,,,,0.0,,212,1998
1217,1998-05-02,0.0,122,1998,S2,0.001,4e-05,9e-05,,78.0,42.0,0.0,0.0,0.0,S2,421.95,M,,,,,0.0,,213,1998
1218,1998-05-03,0.0,123,1998,S2,0.001,4e-05,9e-05,,76.0,42.0,0.0,0.0,0.0,S2,421.95,M,,,,,0.0,,214,1998
1219,1998-05-04,0.2,124,1998,S2,0.0,0.0,0.0,,79.0,42.0,0.12,0.0,0.0,S2,421.95,M,,,,,0.0,,215,1998
1220,1998-05-05,0.0,125,1998,S2,0.0,0.0,0.0,,70.0,40.0,0.0,0.0,0.0,S2,421.94,M,,,,,0.0,,216,1998
1221,1998-05-06,0.0,126,1998,S2,0.0,0.0,0.0,,79.0,39.0,0.0,0.0,0.0,S2,421.94,M,,,,,0.0,,217,1998
1222,1998-05-07,0.0,127,1998,S2,0.0,0.0,0.0,,74.0,43.0,0.0,0.0,0.0,S2,421.93,M,,,,,0.0,,218,1998
1223,1998-05-08,0.0,128,1998,S2,0.0,0.0,0.0,,68.0,45.0,0.0,0.0,0.0,S2,421.93,M,,,,,0.0,,219,1998
1224,1998-05-09,0.0,129,1998,S2,0.0,0.0,0.0,,73.0,35.0,0.0,0.0,0.0,S2,421.93,M,,,,,0.0,,220,1998
1225,1998-05-10,0.0,130,1998,S2,0.0,0.0,0.0,,77.0,30.0,0.0,0.0,0.0,S2,421.92,M,,,,,0.0,,221,1998
1226,1998-05-11,1.5,131,1998,S2,0.006,0.00021,0.00053,,74.0,47.0,0.64,0.0,0.0,S2,421.96,M,,,,,0.0,,222,1998
1227,1998-05-12,1.37,132,1998,S2,0.21,0.00742,0.01871,,69.0,46.0,0.94,0.0,0.0,S2,421.98,M,,,,,0.0,,223,1998
1228,1998-05-13,0.0,133,1998,S2,0.56,0.01978,0.04988,,75.0,40.0,0.0,0.0,0.0,S2,421.98,M,,,,,0.0,,224,1998
1229,1998-05-14,1.32,134,1998,S2,1.37,0.04838,0.12203,,87.0,57.0,0.04,0.0,0.0,S2,422.0,M,,,,,0.0,,225,1998
1230,1998-05-15,3.12,135,1998,S2,2.81,0.09924,0.25029,,83.0,60.0,0.54,0.0,0.0,S2,422.04,M,,,,,0.0,,226,1998
1231,1998-05-16,0.91,136,1998,S2,6.32,0.22319,0.56294,,70.0,56.0,0.32,0.0,0.0,S2,422.04,M,,,,,0.0,,227,1998
1232,1998-05-17,0.28,137,1998,S2,4.51,0.15927,0.40172,,83.0,45.0,0.0,0.0,0.0,S2,422.03,M,,,,,0.0,,228,1998
1233,1998-05-18,1.24,138,1998,S2,2.87,0.10135,0.25564,,93.0,58.0,0.58,0.0,0.0,S2,422.02,M,,,,,0.0,,229,1998
1234,1998-05-19,0.0,139,1998,S2,3.12,0.11018,0.27791,,77.0,49.0,0.0,0.0,0.0,S2,422.02,M,,,,,0.0,,230,1998
1235,1998-05-20,0.0,140,1998,S2,1.59,0.05615,0.14162,,77.0,44.0,0.0,0.0,0.0,S2,422.0,M,,,,,0.0,,231,1998
1236,1998-05-21,0.0,141,1998,S2,0.66,0.02331,0.05879,,72.0,39.0,0.0,0.0,0.0,S2,421.99,M,,,,,0.0,,232,1998
1237,1998-05-22,0.0,142,1998,S2,0.25,0.00883,0.02227,,69.0,37.0,0.0,0.0,0.0,S2,421.99,M,,,,,0.0,,233,1998
1238,1998-05-23,0.0,143,1998,S2,0.1,0.00353,0.00891,,69.0,38.0,0.0,0.0,0.0,S2,421.98,M,,,,,0.0,,234,1998
1239,1998-05-24,0.0,144,1998,S2,0.03,0.00106,0.00267,,77.0,42.0,0.0,0.0,0.0,S2,421.98,M,,,,,0.0,,235,1998
1240,1998-05-25,0.0,145,1998,S2,0.004,0.00014,0.00036,,83.0,52.0,0.05,0.0,0.0,S2,421.97,M,,,,,0.0,,236,1998
1241,1998-05-26,0.0,146,1998,S2,0.001,4e-05,9e-05,,80.0,45.0,0.0,0.0,0.0,S2,421.97,M,,,,,0.0,,237,1998
1242,1998-05-27,1.4,147,1998,S2,0.0,0.0,0.0,,81.0,46.0,0.0,0.0,0.0,S2,421.97,M,,,,,0.0,,238,1998
1243,1998-05-28,0.0,148,1998,S2,0.27,0.00954,0.02405,,81.0,55.0,0.56,0.0,0.0,S2,421.99,M,,,,,0.0,,239,1998
1244,1998-05-29,0.0,149,1998,S2,0.08,0.00283,0.00713,,64.0,41.0,0.0,0.0,0.0,S2,421.98,M,,,,,0.0,,240,1998
1245,1998-05-30,0.64,150,1998,S2,0.15,0.0053,0.01336,,66.0,42.0,0.5,0.0,0.0,S2,421.98,M,,,,,0.0,,241,1998
1246,1998-05-31,0.0,151,1998,S2,0.16,0.00565,0.01425,,61.0,43.0,0.0,0.0,0.0,S2,421.98,M,,,,,0.0,,242,1998
1247,1998-06-01,1.19,152,1998,S2,0.04,0.00141,0.00356,,80.0,43.0,0.8,0.0,0.0,S2,421.99,M,,,,,0.0,,243,1998
1248,1998-06-02,0.0,153,1998,S2,0.44,0.01554,0.03919,,55.0,38.0,0.06,0.0,0.0,S2,421.99,M,,,,,0.0,,244,1998
1249,1998-06-03,0.0,154,1998,S2,0.2,0.00706,0.01781,,58.0,35.0,0.0,0.0,0.0,S2,421.99,M,,,,,0.0,,245,1998
1250,1998-06-04,0.0,155,1998,S2,0.07,0.00247,0.00624,,62.0,33.0,0.0,0.0,0.0,S2,421.98,M,,,,,0.0,,246,1998
1251,1998-06-05,0.0,156,1998,S2,0.009,0.00032,0.0008,,58.0,42.0,0.01,0.0,0.0,S2,421.97,M,,,,,0.0,,247,1998
1252,1998-06-06,0.0,157,1998,S2,0.001,4e-05,9e-05,,61.0,43.0,0.0,0.0,0.0,S2,421.97,M,,,,,0.0,,248,1998
1253,1998-06-07,0.0,158,1998,S2,0.0,0.0,0.0,,69.0,44.0,0.0,0.0,0.0,S2,421.97,M,,,,,0.0,,249,1998
1254,1998-06-08,0.0,159,1998,S2,0.0,0.0,0.0,,71.0,37.0,0.0,0.0,0.0,S2,421.96,M,,,,,0.0,,250,1998
1255,1998-06-09,0.0,160,1998,S2,0.0,0.0,0.0,,72.0,42.0,0.0,0.0,0.0,S2,421.95,M,,,,,0.0,,251,1998
1256,1998-06-10,0.0,161,1998,S2,0.0,0.0,0.0,,62.0,49.0,0.0,0.0,0.0,S2,421.94,M,,,,,0.0,,252,1998
1257,1998-06-11,2.16,162,1998,S2,0.3,0.01059,0.02672,,63.0,55.0,1.65,0.0,0.0,S2,421.99,M,,,,,0.0,,253,1998
1258,1998-06-12,0.66,163,1998,S2,1.29,0.04556,0.1149,,67.0,54.0,0.35,0.0,0.0,S2,422.0,M,,,,,0.0,,254,1998
1259,1998-06-13,0.0,164,1998,S2,0.82,0.02896,0.07304,,82.0,49.0,0.0,0.0,0.0,S2,421.99,M,,,,,0.0,,255,1998
1260,1998-06-14,0.0,165,1998,S2,0.27,0.00954,0.02405,,82.0,54.0,0.0,0.0,0.0,S2,421.98,M,,,,,0.0,,256,1998
1261,1998-06-15,0.13,166,1998,S2,0.07,0.00247,0.00624,,82.0,55.0,0.01,0.0,0.0,S2,421.97,M,,,,,0.0,,257,1998
1262,1998-06-16,0.15,167,1998,S2,0.02,0.00071,0.00178,,81.0,58.0,0.54,0.0,0.0,S2,421.97,M,,,,,0.0,,258,1998
1263,1998-06-17,0.0,168,1998,S2,0.005,0.00018,0.00045,,79.0,53.0,0.0,0.0,0.0,S2,421.97,M,,,,,0.0,,259,1998
1264,1998-06-18,2.59,169,1998,S2,0.05,0.00177,0.00445,,75.0,59.0,1.11,0.0,0.0,S2,422.0,M,,,,,0.0,,260,1998
1265,1998-06-19,1.98,170,1998,S2,5.12,0.18081,0.45605,,67.0,57.0,0.8,0.0,0.0,S2,422.03,M,,,,,0.0,,261,1998
1266,1998-06-20,0.0,171,1998,S2,3.66,0.12925,0.326,,79.0,57.0,0.38,0.0,0.0,S2,422.02,M,,,,,0.0,,262,1998
1267,1998-06-21,0.1,172,1998,S2,1.77,0.06251,0.15766,,70.0,57.0,,0.0,0.0,S2,422.0,M,,,,,0.0,,263,1998
1268,1998-06-22,0.03,173,1998,S2,0.87,0.03072,0.07749,,65.0,57.0,0.04,0.0,0.0,S2,421.99,M,,,,,0.0,,264,1998
1269,1998-06-23,0.0,174,1998,S2,0.33,0.01165,0.02939,,75.0,58.0,0.01,0.0,0.0,S2,421.99,M,,,,,0.0,,265,1998
1270,1998-06-24,0.03,175,1998,S2,0.15,0.0053,0.01336,,81.0,57.0,0.07,0.0,0.0,S2,421.98,M,,,,,0.0,,266,1998
1271,1998-06-25,0.1,176,1998,S2,0.07,0.00247,0.00624,,76.0,58.0,0.08,0.0,0.0,S2,421.98,M,,,,,0.0,,267,1998
1272,1998-06-26,0.0,177,1998,S2,0.02,0.00071,0.00178,,87.0,57.0,0.0,0.0,0.0,S2,421.97,M,,,,,0.0,,268,1998
1273,1998-06-27,0.81,178,1998,S2,0.001,4e-05,9e-05,,85.0,60.0,0.0,0.0,0.0,S2,421.98,M,,,,,0.0,,269,1998
1274,1998-06-28,0.48,179,1998,S2,0.39,0.01377,0.03474,,75.0,58.0,0.56,0.0,0.0,S2,421.99,M,,,,,0.0,,270,1998
1275,1998-06-29,0.64,180,1998,S2,0.26,0.00918,0.02316,,75.0,59.0,0.13,0.0,0.0,S2,421.99,M,,,,,0.0,,271,1998
1276,1998-06-30,0.0,181,1998,S2,0.22,0.00777,0.0196,,83.0,57.0,0.0,0.0,0.0,S2,421.99,M,,,,,0.0,,272,1998
1277,1998-07-01,0.0,182,1998,S2,0.04,0.00141,0.00356,,85.0,55.0,0.0,0.0,0.0,S2,421.98,M,,,,,0.0,,273,1998
1278,1998-07-02,2.24,183,1998,S2,0.2,0.00706,0.01781,,87.0,54.0,0.0,0.0,0.0,S2,422.01,M,,,,,0.0,,274,1998
1279,1998-07-03,0.43,184,1998,S2,0.35,0.01236,0.03118,,75.0,52.0,,0.0,0.0,S2,422.01,M,,,,,0.0,,275,1998
1280,1998-07-04,0.0,185,1998,S2,1.07,0.03779,0.09531,,77.0,50.0,0.0,0.0,0.0,S2,422.0,M,,,,,0.0,,276,1998
1281,1998-07-05,1.22,186,1998,S2,0.71,0.02507,0.06324,,72.0,52.0,0.57,0.0,0.0,S2,422.0,M,,,,,0.0,,277,1998
1282,1998-07-06,0.08,187,1998,S2,1.47,0.05191,0.13094,,73.0,56.0,0.0,0.0,0.0,S2,422.01,M,,,,,0.0,,278,1998
1283,1998-07-07,0.28,188,1998,S2,0.86,0.03037,0.0766,,70.0,54.0,0.22,0.0,0.0,S2,422.0,M,,,,,0.0,,279,1998
1284,1998-07-08,0.0,189,1998,S2,0.45,0.01589,0.04008,,82.0,54.0,0.0,0.0,0.0,S2,422.0,M,,,,,0.0,,280,1998
1285,1998-07-09,0.0,190,1998,S2,0.17,0.006,0.01514,,88.0,55.0,0.0,0.0,0.0,S2,421.99,M,,,,,0.0,,281,1998
1286,1998-07-10,0.13,191,1998,S2,0.06,0.00212,0.00534,,85.0,57.0,0.0,0.0,0.0,S2,421.98,M,,,,,0.0,,282,1998
1287,1998-07-11,0.0,192,1998,S2,0.01,0.00035,0.00089,,90.0,57.0,0.0,0.0,0.0,S2,421.98,M,,,,,0.0,,283,1998
1288,1998-07-12,0.56,193,1998,S2,0.001,4e-05,9e-05,,87.0,66.0,0.0,0.0,0.0,S2,421.98,M,,,,,0.0,,284,1998
1289,1998-07-13,0.0,194,1998,S2,0.0,0.0,0.0,,93.0,62.0,0.0,0.0,0.0,S2,421.98,M,,,,,0.0,,285,1998
1290,1998-07-14,2.21,195,1998,S2,0.98,0.03461,0.08729,,80.0,61.0,0.34,0.0,0.0,S2,422.01,M,,,,,0.0,,286,1998
1291,1998-07-15,0.0,196,1998,S2,1.24,0.04379,0.11045,,85.0,57.0,0.0,0.0,0.0,S2,422.01,M,,,,,0.0,,287,1998
1292,1998-07-16,0.0,197,1998,S2,0.3,0.01059,0.02672,,79.0,56.0,0.0,0.0,0.0,S2,421.99,M,,,,,0.0,,288,1998
1293,1998-07-17,0.0,198,1998,S2,0.06,0.00212,0.00534,,80.0,49.0,0.0,0.0,0.0,S2,421.98,M,,,,,0.0,,289,1998
1294,1998-07-18,0.84,199,1998,S2,0.1,0.00353,0.00891,,75.0,56.0,0.33,0.0,0.0,S2,421.99,M,,,,,0.0,,290,1998
1295,1998-07-19,0.0,200,1998,S2,0.16,0.00565,0.01425,,87.0,60.0,0.0,0.0,0.0,S2,421.99,M,,,,,0.0,,291,1998
1296,1998-07-20,0.08,201,1998,S2,0.02,0.00071,0.00178,,89.0,59.0,0.01,0.0,0.0,S2,421.98,M,,,,,0.0,,292,1998
1297,1998-07-21,0.0,202,1998,S2,0.0,0.0,0.0,,79.0,57.0,0.0,0.0,0.0,S2,421.97,M,,,,,0.0,,293,1998
1298,1998-07-22,0.05,203,1998,S2,0.0,0.0,0.0,,78.0,50.0,0.0,0.0,0.0,S2,421.97,M,,,,,0.0,,294,1998
1299,1998-07-23,0.0,204,1998,S2,0.0,0.0,0.0,,74.0,50.0,0.0,0.0,0.0,S2,421.96,M,,,,,0.0,,295,1998
1300,1998-07-24,0.0,205,1998,S2,0.0,0.0,0.0,,74.0,49.0,0.0,0.0,0.0,S2,421.96,M,,,,,0.0,,296,1998
1301,1998-07-25,0.0,206,1998,S2,0.0,0.0,0.0,,80.0,49.0,0.0,0.0,0.0,S2,421.95,M,,,,,0.0,,297,1998
1302,1998-07-26,0.41,207,1998,S2,0.0,0.0,0.0,,84.0,54.0,0.16,0.0,0.0,S2,421.96,M,,,,,0.0,,298,1998
1303,1998-07-27,0.0,208,1998,S2,0.0,0.0,0.0,,81.0,56.0,0.0,0.0,0.0,S2,421.95,M,,,,,0.0,,299,1998
1304,1998-07-28,0.25,209,1998,S2,0.0,0.0,0.0,,80.0,56.0,0.06,0.0,0.0,S2,421.95,M,,,,,0.0,,300,1998
1305,1998-07-29,0.03,210,1998,S2,0.0,0.0,0.0,,78.0,50.0,0.13,0.0,0.0,S2,421.94,M,,,,,0.0,,301,1998
1306,1998-07-30,0.0,211,1998,S2,0.0,0.0,0.0,,76.0,47.0,0.0,0.0,0.0,S2,421.93,M,,,,,0.0,,302,1998
1307,1998-07-31,0.0,212,1998,S2,0.0,0.0,0.0,,80.0,46.0,0.0,0.0,0.0,S2,421.93,M,,,,,0.0,,303,1998
1308,1998-08-01,0.0,213,1998,S2,0.0,0.0,0.0,,81.0,57.0,0.0,0.0,0.0,S2,421.92,M,,,,,0.0,,304,1998
1309,1998-08-02,0.0,214,1998,S2,0.0,0.0,0.0,,83.0,64.0,0.0,0.0,0.0,S2,421.91,M,,,,,0.0,,305,1998
1310,1998-08-03,0.05,215,1998,S2,0.0,0.0,0.0,,73.0,62.0,0.02,0.0,0.0,S2,421.91,M,,,,,0.0,,306,1998
1311,1998-08-04,0.0,216,1998,S2,0.0,0.0,0.0,,87.0,58.0,0.0,0.0,0.0,S2,421.91,M,,,,,0.0,,307,1998
1312,1998-08-05,0.0,217,1998,S2,0.0,0.0,0.0,,85.0,58.0,0.0,0.0,0.0,S2,421.9,M,,,,,0.0,,308,1998
1313,1998-08-06,0.0,218,1998,S2,0.0,0.0,0.0,,87.0,54.0,0.0,0.0,0.0,S2,421.89,M,,,,,0.0,,309,1998
1314,1998-08-07,0.0,219,1998,S2,0.0,0.0,0.0,,79.0,54.0,0.0,0.0,0.0,S2,421.88,M,,,,,0.0,,310,1998
1315,1998-08-08,0.0,220,1998,S2,0.0,0.0,0.0,,85.0,66.0,0.0,0.0,0.0,S2,421.87,M,,,,,0.0,,311,1998
1316,1998-08-09,0.0,221,1998,S2,0.0,0.0,0.0,,86.0,59.0,0.0,0.0,0.0,S2,421.87,M,,,,,0.0,,312,1998
1317,1998-08-10,0.0,222,1998,S2,0.0,0.0,0.0,,86.0,55.0,0.0,0.0,0.0,S2,421.86,M,,,,,0.0,,313,1998
1318,1998-08-11,0.0,223,1998,S2,0.0,0.0,0.0,,84.0,52.0,0.0,0.0,0.0,S2,421.85,M,,,,,0.0,,314,1998
1319,1998-08-12,0.0,224,1998,S2,0.0,0.0,0.0,,84.0,58.0,0.0,0.0,0.0,S2,421.84,M,,,,,0.0,,315,1998
1320,1998-08-13,1.37,225,1998,S2,0.0,0.0,0.0,,87.0,60.0,0.0,0.0,0.0,S2,421.88,M,,,,,0.0,,316,1998
1321,1998-08-14,0.0,226,1998,S2,0.0,0.0,0.0,,79.0,50.0,0.0,0.0,0.0,S2,421.89,M,,,,,0.0,,317,1998
1322,1998-08-15,0.0,227,1998,S2,0.0,0.0,0.0,,77.0,46.0,0.0,0.0,0.0,S2,421.88,M,,,,,0.0,,318,1998
1323,1998-08-16,0.84,228,1998,S2,0.0,0.0,0.0,,89.0,57.0,0.09,0.0,0.0,S2,421.9,M,,,,,0.0,,319,1998
1324,1998-08-17,0.0,229,1998,S2,0.0,0.0,0.0,,76.0,54.0,0.0,0.0,0.0,S2,421.9,M,,,,,0.0,,320,1998
