"PEATLAND","DATE","WTE","FLAG"
"S5",2008-03-29,423.26,"M"
"S5",2008-03-30,423.27,"M"
"S5",2008-03-31,423.27,"M"
"S5",2008-04-01,423.27,"M"
"S5",2008-04-02,423.27,"M"
"S5",2008-04-03,423.32,"M"
"S5",2008-04-04,423.36,"M"
"S5",2008-04-05,423.39,"M"
"S5",2008-04-06,423.38,"M"
"S5",2008-04-07,423.38,"M"
"S5",2008-04-08,423.38,"M"
"S5",2008-04-09,423.38,"M"
"S5",2008-04-10,423.38,"M"
"S5",2008-04-11,423.38,"M"
"S5",2008-04-12,423.38,"M"
"S5",2008-04-13,423.38,"M"
"S5",2008-04-14,423.4,"M"
"S5",2008-04-15,423.52,"M"
"S5",2008-04-16,423.6,"M"
"S5",2008-04-17,423.69,"M"
"S5",2008-04-18,423.71,"M"
"S5",2008-04-19,423.71,"M"
"S5",2008-04-20,423.7,"M"
"S5",2008-04-21,423.69,"M"
"S5",2008-04-22,423.68,"M"
"S5",2008-04-23,423.65,"M"
"S5",2008-04-24,423.62,"M"
"S5",2008-04-25,423.62,"M"
"S5",2008-04-26,423.6,"M"
"S5",2008-04-27,423.58,"M"
"S5",2008-04-28,423.57,"M"
"S5",2008-04-29,423.57,"M"
"S5",2008-04-30,423.58,"M"
"S5",2008-05-01,423.57,"M"
"S5",2008-05-02,423.57,"M"
"S5",2008-05-03,423.57,"M"
"S5",2008-05-04,423.56,"M"
"S5",2008-05-05,423.55,"M"
"S5",2008-05-06,423.54,"M"
"S5",2008-05-07,423.57,"M"
"S5",2008-05-08,423.57,"M"
"S5",2008-05-09,423.56,"M"
"S5",2008-05-10,423.55,"M"
"S5",2008-05-11,423.55,"M"
"S5",2008-05-12,423.55,"M"
"S5",2008-05-13,423.54,"M"
"S5",2008-05-14,423.54,"M"
"S5",2008-05-15,423.53,"M"
"S5",2008-05-16,423.53,"M"
"S5",2008-05-17,423.52,"M"
"S5",2008-05-18,423.51,"M"
"S5",2008-05-19,423.51,"M"
"S5",2008-05-20,423.5,"M"
"S5",2008-05-21,423.5,"M"
"S5",2008-05-22,423.5,"M"
"S5",2008-05-23,423.49,"M"
"S5",2008-05-24,423.49,"M"
"S5",2008-05-25,423.48,"M"
"S5",2008-05-26,423.48,"M"
"S5",2008-05-27,423.47,"M"
"S5",2008-05-28,423.47,"M"
"S5",2008-05-29,423.47,"M"
"S5",2008-05-30,423.48,"M"
"S5",2008-05-31,423.48,"M"
"S5",2008-06-01,423.48,"M"
"S5",2008-06-02,423.47,"M"
"S5",2008-06-03,423.47,"M"
"S5",2008-06-04,423.47,"M"
"S5",2008-06-05,423.5,"M"
"S5",2008-06-06,423.55,"M"
"S5",2008-06-07,423.55,"M"
"S5",2008-06-08,423.55,"M"
"S5",2008-06-09,423.53,"M"
"S5",2008-06-10,423.52,"M"
"S5",2008-06-11,423.51,"M"
"S5",2008-06-12,423.51,"M"
"S5",2008-06-13,423.51,"M"
"S5",2008-06-14,423.5,"M"
"S5",2008-06-15,423.5,"M"
"S5",2008-06-16,423.5,"M"
"S5",2008-06-17,423.5,"M"
"S5",2008-06-18,423.49,"M"
"S5",2008-06-19,423.48,"M"
"S5",2008-06-20,423.47,"M"
"S5",2008-06-21,423.47,"M"
"S5",2008-06-22,423.46,"M"
"S5",2008-06-23,423.46,"M"
"S5",2008-06-24,423.45,"M"
"S5",2008-06-25,423.45,"M"
"S5",2008-06-26,423.44,"M"
"S5",2008-06-27,423.47,"M"
"S5",2008-06-28,423.48,"M"
"S5",2008-06-29,423.48,"M"
"S5",2008-06-30,423.47,"M"
"S5",2008-07-01,423.46,"M"
"S5",2008-07-02,423.47,"M"
"S5",2008-07-03,423.47,"M"
"S5",2008-07-04,423.46,"M"
"S5",2008-07-05,423.43,"M"
"S5",2008-07-06,423.44,"M"
"S5",2008-07-07,423.44,"M"
"S5",2008-07-08,423.44,"M"
"S5",2008-07-09,423.43,"M"
"S5",2008-07-10,423.43,"M"
"S5",2008-07-11,423.44,"M"
"S5",2008-07-12,423.44,"M"
"S5",2008-07-13,423.44,"M"
"S5",2008-07-14,423.53,"M"
"S5",2008-07-15,423.57,"M"
"S5",2008-07-16,423.57,"M"
"S5",2008-07-17,423.55,"M"
"S5",2008-07-18,423.53,"M"
"S5",2008-07-19,423.51,"M"
"S5",2008-07-20,423.5,"M"
"S5",2008-07-21,423.5,"M"
"S5",2008-07-22,423.49,"M"
"S5",2008-07-23,423.49,"M"
"S5",2008-07-24,423.49,"M"
"S5",2008-07-25,423.49,"M"
"S5",2008-07-26,423.48,"M"
"S5",2008-07-27,423.47,"M"
"S5",2008-07-28,423.47,"M"
"S5",2008-07-29,423.49,"M"
"S5",2008-07-30,423.49,"M"
"S5",2008-07-31,423.48,"M"
"S5",2008-08-01,423.48,"M"
"S5",2008-08-02,423.47,"M"
"S5",2008-08-03,423.46,"M"
"S5",2008-08-04,423.46,"M"
"S5",2008-08-05,423.45,"M"
"S5",2008-08-06,423.44,"M"
"S5",2008-08-07,423.44,"M"
"S5",2008-08-08,423.44,"M"
"S5",2008-08-09,423.43,"M"
"S5",2008-08-10,423.43,"M"
"S5",2008-08-11,423.42,"M"
"S5",2008-08-12,423.42,"M"
"S5",2008-08-13,423.42,"M"
"S5",2008-08-14,423.42,"M"
"S5",2008-08-15,423.41,"M"
"S5",2008-08-16,423.4,"M"
"S5",2008-08-17,423.39,"M"
"S5",2008-08-18,423.39,"M"
"S5",2008-08-19,423.38,"M"
"S5",2008-08-20,423.37,"M"
"S5",2008-08-21,423.36,"M"
"S5",2008-08-22,423.36,"M"
"S5",2008-08-23,423.36,"M"
"S5",2008-08-24,423.35,"M"
"S5",2008-08-25,423.34,"M"
"S5",2008-08-26,423.33,"M"
"S5",2008-08-27,423.34,"M"
"S5",2008-08-28,423.34,"M"
"S5",2008-08-29,423.33,"M"
"S5",2008-08-30,423.33,"M"
"S5",2008-08-31,423.34,"M"
"S5",2008-09-01,423.32,"M"
"S5",2008-09-02,423.32,"M"
"S5",2008-09-03,423.33,"M"
"S5",2008-09-04,423.32,"M"
"S5",2008-09-05,423.32,"M"
"S5",2008-09-06,423.32,"M"
"S5",2008-09-07,423.32,"M"
"S5",2008-09-08,423.32,"M"
"S5",2008-09-09,423.31,"M"
"S5",2008-09-10,423.3,"M"
"S5",2008-09-11,423.37,"M"
"S5",2008-09-12,423.37,"M"
"S5",2008-09-13,423.37,"M"
"S5",2008-09-14,423.37,"M"
"S5",2008-09-15,423.38,"M"
"S5",2008-09-16,423.37,"M"
"S5",2008-09-17,423.36,"M"
"S5",2008-09-18,423.36,"M"
"S5",2008-09-19,423.35,"M"
"S5",2008-09-20,423.33,"M"
"S5",2008-09-21,423.32,"M"
"S5",2008-09-22,423.32,"M"
"S5",2008-09-23,423.39,"M"
"S5",2008-09-24,423.39,"M"
"S5",2008-09-25,423.39,"M"
"S5",2008-09-26,423.38,"M"
"S5",2008-09-27,423.38,"M"
"S5",2008-09-28,423.38,"M"
"S5",2008-09-29,423.38,"M"
"S5",2008-09-30,423.37,"M"
"S5",2008-10-01,423.37,"M"
"S5",2008-10-02,423.36,"M"
"S5",2008-10-03,423.36,"M"
"S5",2008-10-04,423.35,"M"
"S5",2008-10-05,423.34,"M"
"S5",2008-10-06,423.35,"M"
"S5",2008-10-07,423.39,"M"
"S5",2008-10-08,423.39,"M"
"S5",2008-10-09,423.39,"M"
"S5",2008-10-10,423.43,"M"
"S5",2008-10-11,423.44,"M"
"S5",2008-10-12,423.45,"M"
"S5",2008-10-13,423.46,"M"
"S5",2008-10-14,423.46,"M"
"S5",2008-10-15,423.45,"M"
"S5",2008-10-16,423.45,"M"
"S5",2008-10-17,423.44,"M"
"S5",2008-10-18,423.44,"M"
"S5",2008-10-19,423.43,"M"
"S5",2008-10-20,423.43,"M"
"S5",2008-10-21,423.43,"M"
"S5",2008-10-22,423.42,"M"
"S5",2008-10-23,423.42,"M"
"S5",2008-10-24,423.43,"M"
"S5",2008-10-25,423.43,"M"
"S5",2008-10-26,423.44,"M"
"S5",2008-10-27,423.44,"M"
"S5",2008-10-28,423.44,"M"
"S5",2008-10-29,423.44,"M"
"S5",2008-10-30,423.44,"M"
"S5",2008-10-31,423.44,"M"
"S5",2008-11-01,423.44,"M"
"S5",2008-11-02,423.44,"M"
"S5",2008-11-03,423.44,"M"
"S5",2008-11-04,423.44,"M"
"S5",2008-11-05,423.45,"M"
"S5",2008-11-06,423.46,"M"
"S5",2008-11-07,423.47,"M"
"S5",2008-11-08,423.47,"M"
"S5",2008-11-09,423.47,"M"
"S5",2008-11-10,423.47,"M"
"S5",2008-11-11,423.46,"M"
"S5",2008-11-12,423.46,"M"
"S5",2008-11-13,423.47,"M"
"S5",2008-11-14,423.47,"M"
"S5",2008-11-15,423.46,"M"
"S5",2008-11-16,423.46,"M"
"S5",2008-11-17,423.46,"M"
"S5",2008-11-18,423.45,"M"
"S5",2008-11-19,423.45,"M"
"S5",2008-11-20,423.45,"M"
"S5",2008-11-21,423.45,"M"
"S5",2008-11-22,423.44,"M"
"S5",2008-11-23,423.44,"M"
"S5",2008-11-24,423.44,"M"
"S5",2008-11-25,423.44,"M"
"S5",2008-11-26,423.43,"M"
"S5",2008-11-27,423.43,"M"
"S5",2008-11-28,423.43,"M"
"S5",2008-11-29,423.43,"M"
"S5",2008-11-30,423.43,"M"
"S5",2008-12-01,423.43,"M"
"S5",2008-12-02,423.43,"M"
"S5",2008-12-03,423.42,"M"
"S5",2008-12-04,423.42,"M"
"S5",2008-12-05,423.42,"M"
"S5",2008-12-06,423.41,"M"
"S5",2008-12-07,423.41,"M"
"S5",2008-12-08,423.41,"M"
"S5",2008-12-09,423.41,"M"
"S5",2008-12-10,423.4,"M"
"S5",2008-12-11,423.4,"M"
"S5",2008-12-12,423.39,"M"
"S5",2008-12-13,423.39,"M"
"S5",2008-12-14,423.39,"M"
"S5",2008-12-15,423.39,"M"
"S5",2008-12-16,423.39,"M"
"S5",2008-12-17,423.39,"M"
"S5",2008-12-18,423.39,"M"
"S5",2008-12-19,423.39,"M"
"S5",2008-12-20,423.39,"M"
"S5",2008-12-21,423.39,"M"
"S5",2008-12-22,423.39,"M"
"S5",2008-12-23,423.39,"M"
"S5",2008-12-24,423.39,"M"
"S5",2008-12-25,423.39,"M"
"S5",2008-12-26,423.39,"M"
"S5",2008-12-27,423.39,"M"
"S5",2008-12-28,423.39,"M"
"S5",2008-12-29,423.39,"M"
"S5",2008-12-30,423.38,"M"
"S5",2008-12-31,423.38,"M"
"S5",2009-01-01,423.38,"M"
"S5",2009-01-02,423.38,"M"
"S5",2009-01-03,423.38,"M"
"S5",2009-01-04,423.38,"M"
"S5",2009-01-05,423.38,"M"
"S5",2009-01-06,423.38,"M"
"S5",2009-01-07,423.38,"M"
"S5",2009-01-08,423.38,"M"
"S5",2009-01-09,423.38,"M"
"S5",2009-01-10,423.38,"M"
"S5",2009-01-11,423.38,"M"
"S5",2009-01-12,423.37,"M"
"S5",2009-01-13,423.37,"M"
"S5",2009-01-14,423.37,"M"
"S5",2009-01-15,423.37,"M"
"S5",2009-01-16,423.37,"M"
"S5",2009-01-17,423.36,"M"
"S5",2009-01-18,423.36,"M"
"S5",2009-01-19,423.36,"M"
"S5",2009-01-20,423.37,"M"
"S5",2009-01-21,423.36,"M"
"S5",2009-01-22,423.36,"M"
"S5",2009-01-23,423.36,"M"
"S5",2009-01-24,423.36,"M"
"S5",2009-01-25,423.35,"M"
"S5",2009-01-26,423.35,"M"
"S5",2009-01-27,423.35,"M"
"S5",2009-01-28,423.35,"M"
"S5",2009-01-29,423.34,"M"
"S5",2009-01-30,423.34,"M"
"S5",2009-01-31,423.34,"M"
"S5",2009-02-01,423.34,"M"
"S5",2009-02-02,423.34,"M"
"S5",2009-02-03,423.34,"M"
"S5",2009-02-04,423.33,"M"
"S5",2009-02-05,423.33,"M"
"S5",2009-02-06,423.33,"M"
"S5",2009-02-07,423.34,"M"
"S5",2009-02-08,423.33,"M"
"S5",2009-02-09,423.34,"M"
"S5",2009-02-10,423.41,"M"
"S5",2009-02-11,423.41,"M"
"S5",2009-02-12,423.36,"M"
"S5",2009-02-13,423.35,"M"
"S5",2009-02-14,423.35,"M"
"S5",2009-02-15,423.35,"M"
"S5",2009-02-16,423.35,"M"
"S5",2009-02-17,423.35,"M"
"S5",2009-02-18,423.35,"M"
"S5",2009-02-19,423.35,"M"
"S5",2009-02-20,423.34,"M"
"S5",2009-02-21,423.34,"M"
"S5",2009-02-22,423.34,"M"
"S5",2009-02-23,423.34,"M"
"S5",2009-02-24,423.33,"M"
"S5",2009-02-25,423.33,"M"
"S5",2009-02-26,423.33,"M"
"S5",2009-02-27,423.33,"M"
"S5",2009-02-28,423.32,"M"
"S5",2009-03-01,423.32,"M"
"S5",2009-03-02,423.32,"M"
"S5",2009-03-03,423.32,"M"
"S5",2009-03-04,423.32,"M"
"S5",2009-03-05,423.32,"M"
"S5",2009-03-06,423.32,"M"
"S5",2009-03-07,423.32,"M"
"S5",2009-03-08,423.32,"M"
"S5",2009-03-09,423.32,"M"
"S5",2009-03-10,423.32,"M"
"S5",2009-03-11,423.32,"M"
"S5",2009-03-12,423.32,"M"
"S5",2009-03-13,423.32,"M"
"S5",2009-03-14,423.32,"M"
"S5",2009-03-15,423.34,"M"
"S5",2009-03-16,423.4,"M"
"S5",2009-03-17,423.4,"M"
"S5",2009-03-18,423.4,"M"
"S5",2009-03-19,423.39,"M"
"S5",2009-03-20,423.39,"M"
"S5",2009-03-21,423.4,"M"
"S5",2009-03-22,423.4,"M"
"S5",2009-03-23,423.54,"M"
"S5",2009-03-24,423.67,"M"
"S5",2009-03-25,423.66,"M"
"S5",2009-03-26,423.69,"M"
"S5",2009-03-27,423.7,"M"
"S5",2009-03-28,423.7,"M"
"S5",2009-03-29,423.67,"M"
"S5",2009-03-30,423.65,"M"
"S5",2009-03-31,423.64,"M"
"S5",2009-04-01,423.64,"M"
"S5",2009-04-02,423.63,"M"
"S5",2009-04-03,423.61,"M"
"S5",2009-04-04,423.59,"M"
"S5",2009-04-05,423.58,"M"
"S5",2009-04-06,423.57,"M"
"S5",2009-04-07,423.57,"M"
"S5",2009-04-08,423.57,"M"
"S5",2009-04-09,423.59,"M"
"S5",2009-04-10,423.61,"M"
"S5",2009-04-11,423.64,"M"
"S5",2009-04-12,423.69,"M"
"S5",2009-04-13,423.69,"M"
"S5",2009-04-14,423.69,"M"
"S5",2009-04-15,423.68,"M"
"S5",2009-04-16,423.66,"M"
"S5",2009-04-17,423.65,"M"
"S5",2009-04-18,423.63,"M"
"S5",2009-04-19,423.61,"M"
"S5",2009-04-20,423.59,"M"
"S5",2009-04-21,423.58,"M"
"S5",2009-04-22,423.58,"M"
"S5",2009-04-23,423.57,"M"
"S5",2009-04-24,423.57,"M"
"S5",2009-04-25,423.57,"M"
"S5",2009-04-26,423.57,"M"
"S5",2009-04-27,423.57,"M"
"S5",2009-04-28,423.57,"M"
"S5",2009-04-29,423.57,"M"
"S5",2009-04-30,423.56,"M"
"S5",2009-05-01,423.55,"M"
"S5",2009-05-02,423.54,"M"
"S5",2009-05-03,423.53,"M"
"S5",2009-05-04,423.53,"M"
"S5",2009-05-05,423.53,"M"
"S5",2009-05-06,423.53,"M"
"S5",2009-05-07,423.52,"M"
"S5",2009-05-08,423.52,"M"
"S5",2009-05-09,423.52,"M"
"S5",2009-05-10,423.51,"M"
"S5",2009-05-11,423.51,"M"
"S5",2009-05-12,423.53,"M"
"S5",2009-05-13,423.54,"M"
"S5",2009-05-14,423.54,"M"
"S5",2009-05-15,423.6,"M"
"S5",2009-05-16,423.63,"M"
"S5",2009-05-17,423.6,"M"
"S5",2009-05-18,423.58,"M"
"S5",2009-05-19,423.55,"M"
"S5",2009-05-20,423.54,"M"
"S5",2009-05-21,423.53,"M"
"S5",2009-05-22,423.52,"M"
"S5",2009-05-23,423.51,"M"
"S5",2009-05-24,423.5,"M"
"S5",2009-05-25,423.5,"M"
"S5",2009-05-26,423.49,"M"
"S5",2009-05-27,423.49,"M"
"S5",2009-05-28,423.48,"M"
"S5",2009-05-29,423.48,"M"
"S5",2009-05-30,423.47,"M"
"S5",2009-05-31,423.47,"M"
"S5",2009-06-01,423.47,"M"
"S5",2009-06-02,423.47,"M"
"S5",2009-06-03,423.46,"M"
"S5",2009-06-04,423.46,"M"
"S5",2009-06-05,423.46,"M"
"S5",2009-06-06,423.46,"M"
"S5",2009-06-07,423.45,"M"
"S5",2009-06-08,423.47,"M"
"S5",2009-06-09,423.47,"M"
"S5",2009-06-10,423.47,"M"
"S5",2009-06-11,423.47,"M"
"S5",2009-06-12,423.46,"M"
"S5",2009-06-13,423.46,"M"
"S5",2009-06-14,423.46,"M"
"S5",2009-06-15,423.46,"M"
"S5",2009-06-16,423.45,"M"
"S5",2009-06-17,423.45,"M"
"S5",2009-06-18,423.46,"M"
"S5",2009-06-19,423.44,"M"
"S5",2009-06-20,423.46,"M"
"S5",2009-06-21,423.46,"M"
"S5",2009-06-22,423.46,"M"
"S5",2009-06-23,423.46,"M"
"S5",2009-06-24,423.46,"M"
"S5",2009-06-25,423.46,"M"
"S5",2009-06-26,423.45,"M"
"S5",2009-06-27,423.45,"M"
"S5",2009-06-28,423.44,"M"
"S5",2009-06-29,423.44,"M"
"S5",2009-06-30,423.43,"M"
"S5",2009-07-01,423.43,"M"
"S5",2009-07-02,423.43,"M"
"S5",2009-07-03,423.42,"M"
"S5",2009-07-04,423.41,"M"
"S5",2009-07-05,423.4,"M"
"S5",2009-07-06,423.39,"M"
"S5",2009-07-07,423.39,"M"
"S5",2009-07-08,423.39,"M"
"S5",2009-07-09,423.37,"M"
"S5",2009-07-10,423.36,"M"
"S5",2009-07-11,423.35,"M"
"S5",2009-07-12,423.33,"M"
"S5",2009-07-13,423.32,"M"
"S5",2009-07-14,423.39,"M"
"S5",2009-07-15,423.39,"M"
"S5",2009-07-16,423.39,"M"
"S5",2009-07-17,423.39,"M"
"S5",2009-07-18,423.39,"M"
"S5",2009-07-19,423.38,"M"
"S5",2009-07-20,423.41,"M"
"S5",2009-07-21,423.41,"M"
"S5",2009-07-22,423.41,"M"
"S5",2009-07-23,423.44,"M"
"S5",2009-07-24,423.43,"M"
"S5",2009-07-25,423.43,"M"
"S5",2009-07-26,423.43,"M"
"S5",2009-07-27,423.42,"M"
"S5",2009-07-28,423.41,"M"
"S5",2009-07-29,423.4,"M"
"S5",2009-07-30,423.39,"M"
"S5",2009-07-31,423.41,"M"
"S5",2009-08-01,423.41,"M"
"S5",2009-08-02,423.43,"M"
"S5",2009-08-03,423.43,"M"
"S5",2009-08-04,423.43,"M"
"S5",2009-08-05,423.43,"M"
"S5",2009-08-06,423.42,"M"
"S5",2009-08-07,423.41,"M"
"S5",2009-08-08,423.41,"M"
"S5",2009-08-09,423.4,"M"
"S5",2009-08-10,423.4,"M"
"S5",2009-08-11,423.39,"M"
"S5",2009-08-12,423.39,"M"
"S5",2009-08-13,423.37,"M"
"S5",2009-08-14,423.36,"M"
"S5",2009-08-15,423.36,"M"
"S5",2009-08-16,423.48,"M"
"S5",2009-08-17,423.48,"M"
"S5",2009-08-18,423.48,"M"
"S5",2009-08-19,423.47,"M"
"S5",2009-08-20,423.47,"M"
"S5",2009-08-21,423.47,"M"
"S5",2009-08-22,423.46,"M"
"S5",2009-08-23,423.46,"M"
"S5",2009-08-24,423.45,"M"
"S5",2009-08-25,423.45,"M"
"S5",2009-08-26,423.45,"M"
"S5",2009-08-27,423.44,"M"
"S5",2009-08-28,423.45,"M"
"S5",2009-08-29,423.45,"M"
"S5",2009-08-30,423.44,"M"
"S5",2009-08-31,423.43,"M"
"S5",2009-09-01,423.43,"M"
"S5",2009-09-02,423.43,"M"
"S5",2009-09-03,423.42,"M"
"S5",2009-09-04,423.42,"M"
"S5",2009-09-05,423.41,"M"
"S5",2009-09-06,423.4,"M"
"S5",2009-09-07,423.4,"M"
"S5",2009-09-08,423.39,"M"
"S5",2009-09-09,423.38,"M"
"S5",2009-09-10,423.37,"M"
"S5",2009-09-11,423.37,"M"
"S5",2009-09-12,423.37,"M"
"S5",2009-09-13,423.36,"M"
"S5",2009-09-14,423.36,"M"
"S5",2009-09-15,423.35,"M"
"S5",2009-09-16,423.35,"M"
"S5",2009-09-17,423.34,"M"
"S5",2009-09-18,423.33,"M"
"S5",2009-09-19,423.32,"M"
"S5",2009-09-20,423.32,"M"
"S5",2009-09-21,423.31,"M"
"S5",2009-09-22,423.31,"M"
"S5",2009-09-23,423.31,"M"
"S5",2009-09-24,423.29,"M"
"S5",2009-09-25,423.29,"M"
"S5",2009-09-26,423.29,"M"
"S5",2009-09-27,423.29,"M"
"S5",2009-09-28,423.29,"M"
"S5",2009-09-29,423.29,"M"
"S5",2009-09-30,423.28,"M"
"S5",2009-10-01,423.28,"M"
"S5",2009-10-02,423.28,"M"
"S5",2009-10-03,423.3,"M"
"S5",2009-10-04,423.31,"M"
"S5",2009-10-05,423.32,"M"
"S5",2009-10-06,423.32,"M"
"S5",2009-10-07,423.33,"M"
"S5",2009-10-08,423.33,"M"
"S5",2009-10-09,423.32,"M"
"S5",2009-10-10,423.32,"M"
"S5",2009-10-11,423.31,"M"
"S5",2009-10-12,423.31,"M"
"S5",2009-10-13,423.31,"M"
"S5",2009-10-14,423.3,"M"
"S5",2009-10-15,423.35,"M"
"S5",2009-10-16,423.36,"M"
"S5",2009-10-17,423.36,"M"
"S5",2009-10-18,423.36,"M"
"S5",2009-10-19,423.36,"M"
"S5",2009-10-20,423.35,"M"
"S5",2009-10-21,423.39,"M"
"S5",2009-10-22,423.39,"M"
"S5",2009-10-23,423.39,"M"
"S5",2009-10-24,423.39,"M"
"S5",2009-10-25,423.4,"M"
"S5",2009-10-26,423.4,"M"
"S5",2009-10-27,423.4,"M"
"S5",2009-10-28,423.41,"M"
"S5",2009-10-29,423.43,"M"
"S5",2009-10-30,423.46,"M"
"S5",2009-10-31,423.46,"M"
"S5",2009-11-01,423.46,"M"
"S5",2009-11-02,423.46,"M"
"S5",2009-11-03,423.46,"M"
"S5",2009-11-04,423.46,"M"
"S5",2009-11-05,423.46,"M"
"S5",2009-11-06,423.46,"M"
"S5",2009-11-07,423.45,"M"
"S5",2009-11-08,423.45,"M"
"S5",2009-11-09,423.45,"M"
"S5",2009-11-10,423.45,"M"
"S5",2009-11-11,423.45,"M"
"S5",2009-11-12,423.45,"M"
"S5",2009-11-13,423.47,"M"
"S5",2009-11-14,423.48,"M"
"S5",2009-11-15,423.48,"M"
"S5",2009-11-16,423.48,"M"
"S5",2009-11-17,423.48,"M"
"S5",2009-11-18,423.48,"M"
"S5",2009-11-19,423.48,"M"
"S5",2009-11-20,423.48,"M"
"S5",2009-11-21,423.48,"M"
"S5",2009-11-22,423.48,"M"
"S5",2009-11-23,423.48,"M"
"S5",2009-11-24,423.48,"M"
"S5",2009-11-25,423.48,"M"
"S5",2009-11-26,423.48,"M"
"S5",2009-11-27,423.48,"M"
"S5",2009-11-28,423.48,"M"
"S5",2009-11-29,423.48,"M"
"S5",2009-11-30,423.47,"M"
"S5",2009-12-01,423.47,"M"
"S5",2009-12-02,423.47,"M"
"S5",2009-12-03,423.46,"M"
"S5",2009-12-04,423.46,"M"
"S5",2009-12-05,423.45,"M"
"S5",2009-12-06,423.45,"M"
"S5",2009-12-07,423.45,"M"
"S5",2009-12-08,423.44,"M"
"S5",2009-12-09,423.44,"M"
"S5",2009-12-10,423.43,"M"
"S5",2009-12-11,423.43,"M"
"S5",2009-12-12,423.43,"M"
"S5",2009-12-13,423.43,"M"
"S5",2009-12-14,423.42,"M"
"S5",2009-12-15,423.42,"M"
"S5",2009-12-16,423.42,"M"
"S5",2009-12-17,423.41,"M"
"S5",2009-12-18,423.41,"M"
"S5",2009-12-19,423.41,"M"
"S5",2009-12-20,423.4,"M"
"S5",2009-12-21,423.4,"M"
"S5",2009-12-22,423.4,"M"
"S5",2009-12-23,423.4,"M"
"S5",2009-12-24,423.4,"M"
"S5",2009-12-25,423.4,"M"
"S5",2009-12-26,423.4,"M"
"S5",2009-12-27,423.4,"M"
"S5",2009-12-28,423.4,"M"
"S5",2009-12-29,423.4,"M"
"S5",2009-12-30,423.4,"M"
"S5",2009-12-31,423.4,"M"
"S5",2010-01-01,423.4,"M"
"S5",2010-01-02,423.39,"M"
"S5",2010-01-03,423.39,"M"
"S5",2010-01-04,423.39,"M"
"S5",2010-01-05,423.38,"M"
"S5",2010-01-06,423.38,"M"
"S5",2010-01-07,423.37,"M"
"S5",2010-01-08,423.37,"M"
"S5",2010-01-09,423.36,"M"
"S5",2010-01-10,423.36,"M"
"S5",2010-01-11,423.35,"M"
"S5",2010-01-12,423.34,"M"
"S5",2010-01-13,423.34,"M"
"S5",2010-01-14,423.34,"M"
"S5",2010-01-15,423.34,"M"
"S5",2010-01-16,423.34,"M"
"S5",2010-01-17,423.34,"M"
"S5",2010-01-18,423.34,"M"
"S5",2010-01-19,423.34,"M"
"S5",2010-01-20,423.34,"M"
"S5",2010-01-21,423.34,"M"
"S5",2010-01-22,423.35,"M"
"S5",2010-01-23,423.36,"M"
"S5",2010-01-24,423.36,"M"
"S5",2010-01-25,423.36,"M"
"S5",2010-01-26,423.36,"M"
"S5",2010-01-27,423.36,"M"
"S5",2010-01-28,423.36,"M"
"S5",2010-01-29,423.35,"M"
"S5",2010-01-30,423.34,"M"
"S5",2010-01-31,423.34,"M"
"S5",2010-02-01,423.33,"M"
"S5",2010-02-02,423.33,"M"
"S5",2010-02-03,423.33,"M"
"S5",2010-02-04,423.32,"M"
"S5",2010-02-05,423.32,"M"
"S5",2010-02-06,423.32,"M"
"S5",2010-02-07,423.32,"M"
"S5",2010-02-08,423.32,"M"
"S5",2010-02-09,423.32,"M"
"S5",2010-02-10,423.32,"M"
"S5",2010-02-11,423.32,"M"
"S5",2010-02-12,423.31,"M"
"S5",2010-02-13,423.31,"M"
"S5",2010-02-14,423.31,"M"
"S5",2010-02-15,423.31,"M"
"S5",2010-02-16,423.3,"M"
"S5",2010-02-17,423.3,"M"
"S5",2010-02-18,423.3,"M"
"S5",2010-02-19,423.3,"M"
"S5",2010-02-20,423.29,"M"
"S5",2010-02-21,423.29,"M"
"S5",2010-02-22,423.29,"M"
"S5",2010-02-23,423.29,"M"
"S5",2010-02-24,423.29,"M"
"S5",2010-02-25,423.29,"M"
"S5",2010-02-26,423.28,"M"
"S5",2010-02-27,423.28,"M"
"S5",2010-02-28,423.28,"M"
"S5",2010-03-01,423.28,"M"
"S5",2010-03-02,423.27,"M"
"S5",2010-03-03,423.27,"M"
"S5",2010-03-04,423.27,"M"
"S5",2010-03-05,423.27,"M"
"S5",2010-03-06,423.27,"M"
"S5",2010-03-07,423.3,"M"
"S5",2010-03-08,423.3,"M"
"S5",2010-03-09,423.4,"M"
"S5",2010-03-10,423.4,"M"
"S5",2010-03-11,423.46,"M"
"S5",2010-03-12,423.51,"M"
"S5",2010-03-13,423.53,"M"
"S5",2010-03-14,423.58,"M"
"S5",2010-03-15,423.59,"M"
"S5",2010-03-16,423.6,"M"
"S5",2010-03-17,423.59,"M"
"S5",2010-03-18,423.59,"M"
"S5",2010-03-19,423.58,"M"
"S5",2010-03-20,423.58,"M"
"S5",2010-03-21,423.57,"M"
"S5",2010-03-22,423.57,"M"
"S5",2010-03-23,423.56,"M"
"S5",2010-03-24,423.56,"M"
"S5",2010-03-25,423.56,"M"
"S5",2010-03-26,423.56,"M"
"S5",2010-03-27,423.55,"M"
"S5",2010-03-28,423.55,"M"
"S5",2010-03-29,423.55,"M"
"S5",2010-03-30,423.55,"M"
"S5",2010-03-31,423.55,"M"
"S5",2010-04-01,423.55,"M"
"S5",2010-04-02,423.55,"M"
