Date,Watershed,Flow (L/s),Flow (CFS),Flow (cm/day)
1967-05-26,S4N,0.69,0.02437,0.01753
1967-05-27,S4N,0.48,0.01695,0.0122
1967-05-28,S4N,0.32,0.0113,0.00813
1967-05-29,S4N,0.12,0.00424,0.00305
1967-05-30,S4N,0.08,0.00283,0.00203
1967-05-31,S4N,0.04,0.00141,0.00102
1967-06-01,S4N,0.02,0.00071,0.00051
1967-06-02,S4N,0.01,0.00035,0.00025
1967-06-03,S4N,0,0,0
1967-06-04,S4N,0,0,0
1967-06-05,S4N,0,0,0
1967-06-06,S4N,0.28,0.00989,0.00712
1967-06-07,S4N,0.29,0.01024,0.00737
1967-06-08,S4N,3.04,0.10736,0.07725
1967-06-09,S4N,2.99,0.10559,0.07598
1967-06-10,S4N,1.96,0.06922,0.04981
1967-06-11,S4N,1.43,0.0505,0.03634
1967-06-12,S4N,2.29,0.08087,0.05819
1967-06-13,S4N,2.63,0.09288,0.06683
1967-06-14,S4N,3.95,0.13949,0.10038
1967-06-15,S4N,3.03,0.107,0.077
1967-06-16,S4N,2.23,0.07875,0.05667
1967-06-17,S4N,1.52,0.05368,0.03863
1967-06-18,S4N,0.94,0.0332,0.02389
1967-06-19,S4N,4.11,0.14514,0.10444
1967-06-20,S4N,5.79,0.20447,0.14713
1967-06-21,S4N,3.83,0.13526,0.09733
1967-06-22,S4N,3.04,0.10736,0.07725
1967-06-23,S4N,2.5,0.08829,0.06353
1967-06-24,S4N,1.77,0.06251,0.04498
1967-06-25,S4N,1.18,0.04167,0.02999
1967-06-26,S4N,0.83,0.02931,0.02109
1967-06-27,S4N,0.96,0.0339,0.0244
1967-06-28,S4N,1.13,0.03991,0.02872
1967-06-29,S4N,1.03,0.03637,0.02617
1967-06-30,S4N,1.85,0.06533,0.04701
1967-07-01,S4N,0.88,0.03108,0.02236
1967-07-02,S4N,0.52,0.01836,0.01321
1967-07-03,S4N,0.43,0.01519,0.01093
1967-07-04,S4N,0.28,0.00989,0.00712
1967-07-05,S4N,0.15,0.0053,0.00381
1967-07-06,S4N,0.04,0.00141,0.00102
1967-07-07,S4N,0.19,0.00671,0.00483
1967-07-08,S4N,0.28,0.00989,0.00712
1967-07-09,S4N,0.1,0.00353,0.00254
1967-07-10,S4N,0.02,0.00071,0.00051
1967-07-11,S4N,0.01,0.00035,0.00025
1967-07-12,S4N,0,0,0
1967-07-13,S4N,0,0,0
1967-07-14,S4N,0,0,0
1967-07-15,S4N,0,0,0
1967-07-16,S4N,0,0,0
1967-07-17,S4N,0,0,0
1967-07-18,S4N,0,0,0
1967-07-19,S4N,0,0,0
1967-07-20,S4N,0,0,0
1967-07-21,S4N,0,0,0
1967-07-22,S4N,0,0,0
1967-07-23,S4N,0,0,0
1967-07-24,S4N,0,0,0
1967-07-25,S4N,0,0,0
1967-07-26,S4N,0,0,0
1967-07-27,S4N,0,0,0
1967-07-28,S4N,0,0,0
1967-07-29,S4N,0,0,0
1967-07-30,S4N,0,0,0
1967-07-31,S4N,0,0,0
1967-08-01,S4N,0,0,0
1967-08-02,S4N,0,0,0
1967-08-03,S4N,0,0,0
1967-08-04,S4N,0,0,0
1967-08-05,S4N,0,0,0
1967-08-06,S4N,0,0,0
1967-08-07,S4N,0,0,0
1967-08-08,S4N,0,0,0
1967-08-09,S4N,0,0,0
1967-08-10,S4N,0,0,0
1967-08-11,S4N,0,0,0
1967-08-12,S4N,0,0,0
1967-08-13,S4N,0,0,0
1967-08-14,S4N,0,0,0
1967-08-15,S4N,0,0,0
1967-08-16,S4N,0,0,0
1967-08-17,S4N,0,0,0
1967-08-18,S4N,0,0,0
1967-08-19,S4N,0,0,0
1967-08-20,S4N,0,0,0
1967-08-21,S4N,0,0,0
1967-08-22,S4N,0,0,0
1967-08-23,S4N,0,0,0
1967-08-24,S4N,0,0,0
1967-08-25,S4N,0,0,0
1967-08-26,S4N,0,0,0
1967-08-27,S4N,0,0,0
1967-08-28,S4N,0,0,0
1967-08-29,S4N,0,0,0
1967-08-30,S4N,0,0,0
1967-08-31,S4N,0,0,0
1967-09-01,S4N,0,0,0
1967-09-02,S4N,0,0,0
1967-09-03,S4N,0,0,0
1967-09-04,S4N,0,0,0
1967-09-05,S4N,0,0,0
1967-09-06,S4N,0,0,0
1967-09-07,S4N,0,0,0
1967-09-08,S4N,0,0,0
1967-09-09,S4N,0,0,0
1967-09-10,S4N,0,0,0
1967-09-11,S4N,0,0,0
1967-09-12,S4N,0,0,0
1967-09-13,S4N,0,0,0
1967-09-14,S4N,0,0,0
1967-09-15,S4N,0,0,0
1967-09-16,S4N,0,0,0
1967-09-17,S4N,0,0,0
1967-09-18,S4N,0,0,0
1967-09-19,S4N,0,0,0
1967-09-20,S4N,0,0,0
1967-09-21,S4N,0,0,0
1967-09-22,S4N,0,0,0
1967-09-23,S4N,0,0,0
1967-09-24,S4N,0,0,0
1967-09-25,S4N,0,0,0
1967-09-26,S4N,0,0,0
1967-09-27,S4N,0,0,0
1967-09-28,S4N,0,0,0
1967-09-29,S4N,0,0,0
1967-09-30,S4N,0,0,0
1967-10-01,S4N,0,0,0
1967-10-02,S4N,0,0,0
1967-10-03,S4N,0,0,0
1967-10-04,S4N,0,0,0
1967-10-05,S4N,0,0,0
1967-10-06,S4N,0,0,0
1967-10-07,S4N,0,0,0
1967-10-08,S4N,0,0,0
1967-10-09,S4N,0,0,0
1967-10-10,S4N,0,0,0
1967-10-11,S4N,0,0,0
1967-10-12,S4N,0,0,0
1967-10-13,S4N,0,0,0
1967-10-14,S4N,0,0,0
1967-10-15,S4N,0,0,0
1967-10-16,S4N,0,0,0
1967-10-17,S4N,0,0,0
1967-10-18,S4N,0,0,0
1967-10-19,S4N,0,0,0
1967-10-20,S4N,0,0,0
1967-10-21,S4N,0,0,0
1967-10-22,S4N,0,0,0
1967-10-23,S4N,0,0,0
1967-10-24,S4N,0,0,0
1967-10-25,S4N,0,0,0
1967-10-26,S4N,0,0,0
1967-10-27,S4N,0,0,0
1967-10-28,S4N,0,0,0
1967-10-29,S4N,0,0,0
1967-10-30,S4N,0,0,0
1967-10-31,S4N,0,0,0
1967-11-01,S4N,0,0,0
1967-11-02,S4N,0,0,0
1967-11-03,S4N,0,0,0
1967-11-04,S4N,0,0,0
1967-11-05,S4N,0,0,0
1967-11-06,S4N,0,0,0
1967-11-07,S4N,0,0,0
1967-11-08,S4N,0,0,0
1967-11-09,S4N,0,0,0
1967-11-10,S4N,0,0,0
1967-11-11,S4N,0,0,0
1967-11-12,S4N,0,0,0
1967-11-13,S4N,0,0,0
1967-11-14,S4N,0,0,0
1967-11-15,S4N,0,0,0
1967-11-16,S4N,0,0,0
1967-11-17,S4N,0,0,0
1967-11-18,S4N,0,0,0
1967-11-19,S4N,0,0,0
1967-11-20,S4N,0,0,0
1967-11-21,S4N,0,0,0
1967-11-22,S4N,0,0,0
1967-11-23,S4N,0,0,0
1967-11-24,S4N,0,0,0
1967-11-25,S4N,0,0,0
1967-11-26,S4N,0,0,0
1967-11-27,S4N,0,0,0
1967-11-28,S4N,0,0,0
1967-11-29,S4N,0,0,0
1967-11-30,S4N,0,0,0
1967-12-01,S4N,0,0,0
1967-12-02,S4N,0,0,0
1967-12-03,S4N,0,0,0
1967-12-04,S4N,0,0,0
1967-12-05,S4N,0,0,0
1967-12-06,S4N,0,0,0
1967-12-07,S4N,0,0,0
1967-12-08,S4N,0,0,0
1967-12-09,S4N,0,0,0
1967-12-10,S4N,0,0,0
1967-12-11,S4N,0,0,0
1967-12-12,S4N,0,0,0
1967-12-13,S4N,0,0,0
1967-12-14,S4N,0,0,0
1967-12-15,S4N,0,0,0
1967-12-16,S4N,0,0,0
1967-12-17,S4N,0,0,0
1967-12-18,S4N,0,0,0
1967-12-19,S4N,0,0,0
1967-12-20,S4N,0,0,0
1967-12-21,S4N,0,0,0
1967-12-22,S4N,0,0,0
1967-12-23,S4N,0,0,0
1967-12-24,S4N,0,0,0
1967-12-25,S4N,0,0,0
1967-12-26,S4N,0,0,0
1967-12-27,S4N,0,0,0
1967-12-28,S4N,0,0,0
1967-12-29,S4N,0,0,0
1967-12-30,S4N,0,0,0
1967-12-31,S4N,0,0,0
1968-01-01,S4N,0,0,0
1968-01-02,S4N,0,0,0
1968-01-03,S4N,0,0,0
1968-01-04,S4N,0,0,0
1968-01-05,S4N,0,0,0
1968-01-06,S4N,0,0,0
1968-01-07,S4N,0,0,0
1968-01-08,S4N,0,0,0
1968-01-09,S4N,0,0,0
1968-01-10,S4N,0,0,0
1968-01-11,S4N,0,0,0
1968-01-12,S4N,0,0,0
1968-01-13,S4N,0,0,0
1968-01-14,S4N,0,0,0
1968-01-15,S4N,0,0,0
1968-01-16,S4N,0,0,0
1968-01-17,S4N,0,0,0
1968-01-18,S4N,0,0,0
1968-01-19,S4N,0,0,0
1968-01-20,S4N,0,0,0
1968-01-21,S4N,0,0,0
1968-01-22,S4N,0,0,0
1968-01-23,S4N,0,0,0
1968-01-24,S4N,0,0,0
1968-01-25,S4N,0,0,0
1968-01-26,S4N,0,0,0
1968-01-27,S4N,0,0,0
1968-01-28,S4N,0,0,0
1968-01-29,S4N,0,0,0
1968-01-30,S4N,0,0,0
1968-01-31,S4N,0,0,0
1968-02-01,S4N,0,0,0
1968-02-02,S4N,0,0,0
1968-02-03,S4N,0,0,0
1968-02-04,S4N,0,0,0
1968-02-05,S4N,0,0,0
1968-02-06,S4N,0,0,0
1968-02-07,S4N,0,0,0
1968-02-08,S4N,0,0,0
1968-02-09,S4N,0,0,0
1968-02-10,S4N,0,0,0
1968-02-11,S4N,0,0,0
1968-02-12,S4N,0,0,0
1968-02-13,S4N,0,0,0
1968-02-14,S4N,0,0,0
1968-02-15,S4N,0,0,0
1968-02-16,S4N,0,0,0
1968-02-17,S4N,0,0,0
1968-02-18,S4N,0,0,0
1968-02-19,S4N,0,0,0
1968-02-20,S4N,0,0,0
1968-02-21,S4N,0,0,0
1968-02-22,S4N,0,0,0
1968-02-23,S4N,0,0,0
1968-02-24,S4N,0,0,0
1968-02-25,S4N,0,0,0
1968-02-26,S4N,0,0,0
1968-02-27,S4N,0,0,0
1968-02-28,S4N,0,0,0
1968-02-29,S4N,0,0,0
1968-03-01,S4N,0,0,0
1968-03-02,S4N,0,0,0
1968-03-03,S4N,0,0,0
1968-03-04,S4N,0,0,0
1968-03-05,S4N,0,0,0
1968-03-06,S4N,0,0,0
1968-03-07,S4N,0,0,0
1968-03-08,S4N,0,0,0
1968-03-09,S4N,0,0,0
1968-03-10,S4N,0,0,0
1968-03-11,S4N,0,0,0
1968-03-12,S4N,0,0,0
1968-03-13,S4N,0,0,0
1968-03-14,S4N,0,0,0
1968-03-15,S4N,0,0,0
1968-03-16,S4N,0,0,0
1968-03-17,S4N,0,0,0
1968-03-18,S4N,0,0,0
1968-03-19,S4N,0,0,0
1968-03-20,S4N,0,0,0
1968-03-21,S4N,0,0,0
1968-03-22,S4N,0,0,0
1968-03-23,S4N,0,0,0
1968-03-24,S4N,0.02,0.00071,0.00051
1968-03-25,S4N,0.01,0.00035,0.00025
1968-03-26,S4N,0.09,0.00318,0.00229
1968-03-27,S4N,0.12,0.00424,0.00305
1968-03-28,S4N,0.03,0.00106,0.00076
1968-03-29,S4N,0.04,0.00141,0.00102
1968-03-30,S4N,0.02,0.00071,0.00051
1968-03-31,S4N,0.01,0.00035,0.00025
1968-04-01,S4N,0.01,0.00035,0.00025
1968-04-02,S4N,0.01,0.00035,0.00025
1968-04-03,S4N,0.01,0.00035,0.00025
1968-04-04,S4N,0.01,0.00035,0.00025
1968-04-05,S4N,0.01,0.00035,0.00025
1968-04-06,S4N,0.03,0.00106,0.00076
1968-04-07,S4N,0.96,0.0339,0.0244
1968-04-08,S4N,3.33,0.1176,0.08462
1968-04-09,S4N,3.84,0.13561,0.09758
1968-04-10,S4N,3.03,0.107,0.077
1968-04-11,S4N,2.29,0.08087,0.05819
1968-04-12,S4N,1.83,0.06463,0.0465
1968-04-13,S4N,1.31,0.04626,0.03329
1968-04-14,S4N,1.47,0.05191,0.03736
1968-04-15,S4N,2.5,0.08829,0.06353
1968-04-16,S4N,6.37,0.22496,0.16187
1968-04-17,S4N,5.11,0.18046,0.12985
1968-04-18,S4N,3.6,0.12713,0.09148
1968-04-19,S4N,2.68,0.09464,0.0681
1968-04-20,S4N,3.47,0.12254,0.08818
1968-04-21,S4N,3.56,0.12572,0.09047
1968-04-22,S4N,2.76,0.09747,0.07014
1968-04-23,S4N,4.22,0.14903,0.10724
1968-04-24,S4N,4.63,0.16351,0.11766
1968-04-25,S4N,4.59,0.1621,0.11664
1968-04-26,S4N,5,0.17658,0.12706
1968-04-27,S4N,3.86,0.13632,0.09809
1968-04-28,S4N,3.16,0.1116,0.0803
1968-04-29,S4N,2.54,0.0897,0.06455
1968-04-30,S4N,1.83,0.06463,0.0465
1968-05-01,S4N,1.39,0.04909,0.03532
1968-05-02,S4N,1.35,0.04768,0.03431
1968-05-03,S4N,1.17,0.04132,0.02973
1968-05-04,S4N,1.07,0.03779,0.02719
1968-05-05,S4N,0.92,0.03249,0.02338
1968-05-06,S4N,0.92,0.03249,0.02338
1968-05-07,S4N,1.18,0.04167,0.02999
1968-05-08,S4N,1.55,0.05474,0.03939
1968-05-09,S4N,1.63,0.05756,0.04142
1968-05-10,S4N,1.26,0.0445,0.03202
1968-05-11,S4N,1.07,0.03779,0.02719
1968-05-12,S4N,1.05,0.03708,0.02668
1968-05-13,S4N,0.81,0.02861,0.02058
1968-05-14,S4N,1.95,0.06886,0.04955
1968-05-15,S4N,1.83,0.06463,0.0465
1968-05-16,S4N,1.43,0.0505,0.03634
1968-05-17,S4N,1.42,0.05015,0.03608
1968-05-18,S4N,1.38,0.04873,0.03507
1968-05-19,S4N,1.18,0.04167,0.02999
1968-05-20,S4N,0.99,0.03496,0.02516
1968-05-21,S4N,0.91,0.03214,0.02312
1968-05-22,S4N,0.77,0.02719,0.01957
1968-05-23,S4N,0.73,0.02578,0.01855
1968-05-24,S4N,0.7,0.02472,0.01779
1968-05-25,S4N,0.59,0.02084,0.01499
1968-05-26,S4N,0.8,0.02825,0.02033
1968-05-27,S4N,1.45,0.05121,0.03685
1968-05-28,S4N,1.39,0.04909,0.03532
1968-05-29,S4N,1.18,0.04167,0.02999
1968-05-30,S4N,0.97,0.03426,0.02465
1968-05-31,S4N,1.28,0.0452,0.03253
1968-06-01,S4N,1.72,0.06074,0.04371
1968-06-02,S4N,1.51,0.05333,0.03837
1968-06-03,S4N,1.12,0.03955,0.02846
1968-06-04,S4N,0.86,0.03037,0.02185
1968-06-05,S4N,1.7,0.06004,0.0432
1968-06-06,S4N,5.73,0.20235,0.14561
1968-06-07,S4N,4.02,0.14197,0.10216
1968-06-08,S4N,3.22,0.11371,0.08183
1968-06-09,S4N,2.74,0.09676,0.06963
1968-06-10,S4N,2.96,0.10453,0.07522
1968-06-11,S4N,3.21,0.11336,0.08157
1968-06-12,S4N,2.67,0.09429,0.06785
1968-06-13,S4N,2.7,0.09535,0.06861
1968-06-14,S4N,5.43,0.19176,0.13799
1968-06-15,S4N,3.85,0.13596,0.09784
1968-06-16,S4N,2.87,0.10135,0.07293
1968-06-17,S4N,2.16,0.07628,0.05489
1968-06-18,S4N,1.98,0.06992,0.05032
1968-06-19,S4N,1.69,0.05968,0.04295
1968-06-20,S4N,1.43,0.0505,0.03634
1968-06-21,S4N,1.39,0.04909,0.03532
1968-06-22,S4N,1.57,0.05544,0.0399
1968-06-23,S4N,2.6,0.09182,0.06607
1968-06-24,S4N,1.56,0.05509,0.03964
1968-06-25,S4N,1.03,0.03637,0.02617
1968-06-26,S4N,0.78,0.02755,0.01982
1968-06-27,S4N,0.67,0.02366,0.01703
1968-06-28,S4N,0.52,0.01836,0.01321
1968-06-29,S4N,0.41,0.01448,0.01042
1968-06-30,S4N,3.14,0.11089,0.07979
1968-07-01,S4N,7.03,0.24826,0.17864
1968-07-02,S4N,6,0.21189,0.15247
1968-07-03,S4N,3.91,0.13808,0.09936
1968-07-04,S4N,3.77,0.13314,0.0958
1968-07-05,S4N,2.68,0.09464,0.0681
1968-07-06,S4N,2.13,0.07522,0.05413
1968-07-07,S4N,1.7,0.06004,0.0432
1968-07-08,S4N,1.18,0.04167,0.02999
1968-07-09,S4N,0.55,0.01942,0.01398
1968-07-10,S4N,0.46,0.01624,0.01169
1968-07-11,S4N,0.33,0.01165,0.00839
1968-07-12,S4N,0.26,0.00918,0.00661
1968-07-13,S4N,0.24,0.00848,0.0061
1968-07-14,S4N,0.41,0.01448,0.01042
1968-07-15,S4N,0.29,0.01024,0.00737
1968-07-16,S4N,2.1,0.07416,0.05336
1968-07-17,S4N,2.21,0.07805,0.05616
1968-07-18,S4N,1.48,0.05227,0.03761
1968-07-19,S4N,1.01,0.03567,0.02567
1968-07-20,S4N,0.64,0.0226,0.01626
1968-07-21,S4N,0.4,0.01413,0.01016
1968-07-22,S4N,0.27,0.00954,0.00686
1968-07-23,S4N,0.21,0.00742,0.00534
1968-07-24,S4N,0.15,0.0053,0.00381
1968-07-25,S4N,0.16,0.00565,0.00407
1968-07-26,S4N,0.26,0.00918,0.00661
1968-07-27,S4N,0.13,0.00459,0.0033
1968-07-28,S4N,0.1,0.00353,0.00254
1968-07-29,S4N,0.05,0.00177,0.00127
1968-07-30,S4N,0.04,0.00141,0.00102
1968-07-31,S4N,0.04,0.00141,0.00102
1968-08-01,S4N,0.04,0.00141,0.00102
1968-08-02,S4N,0.008,0.00028,0.0002
1968-08-03,S4N,0,0,0
1968-08-04,S4N,0,0,0
1968-08-05,S4N,0,0,0
1968-08-06,S4N,0,0,0
1968-08-07,S4N,0,0,0
1968-08-08,S4N,0,0,0
1968-08-09,S4N,0,0,0
1968-08-10,S4N,0,0,0
1968-08-11,S4N,0,0,0
1968-08-12,S4N,0,0,0
1968-08-13,S4N,0,0,0
1968-08-14,S4N,0,0,0
1968-08-15,S4N,0,0,0
1968-08-16,S4N,0,0,0
1968-08-17,S4N,0,0,0
1968-08-18,S4N,0,0,0
1968-08-19,S4N,0.05,0.00177,0.00127
1968-08-20,S4N,0.06,0.00212,0.00152
1968-08-21,S4N,0.99,0.03496,0.02516
1968-08-22,S4N,0.86,0.03037,0.02185
1968-08-23,S4N,4.15,0.14656,0.10546
1968-08-24,S4N,3.51,0.12396,0.0892
1968-08-25,S4N,2.33,0.08228,0.05921
1968-08-26,S4N,1.87,0.06604,0.04752
1968-08-27,S4N,1.44,0.05085,0.03659
1968-08-28,S4N,1.14,0.04026,0.02897
1968-08-29,S4N,0.89,0.03143,0.02262
1968-08-30,S4N,0.55,0.01942,0.01398
1968-08-31,S4N,0.54,0.01907,0.01372
1968-09-01,S4N,0.7,0.02472,0.01779
1968-09-02,S4N,0.67,0.02366,0.01703
1968-09-03,S4N,0.62,0.0219,0.01576
1968-09-04,S4N,0.58,0.02048,0.01474
1968-09-05,S4N,0.52,0.01836,0.01321
1968-09-06,S4N,1.07,0.03779,0.02719
1968-09-07,S4N,1.26,0.0445,0.03202
1968-09-08,S4N,1.16,0.04097,0.02948
1968-09-09,S4N,0.83,0.02931,0.02109
1968-09-10,S4N,0.6,0.02119,0.01525
1968-09-11,S4N,0.46,0.01624,0.01169
1968-09-12,S4N,0.37,0.01307,0.0094
1968-09-13,S4N,0.26,0.00918,0.00661
1968-09-14,S4N,0.2,0.00706,0.00508
1968-09-15,S4N,0.2,0.00706,0.00508
1968-09-16,S4N,0.61,0.02154,0.0155
1968-09-17,S4N,4.82,0.17022,0.12248
1968-09-18,S4N,6.59,0.23273,0.16746
1968-09-19,S4N,5.42,0.19141,0.13773
1968-09-20,S4N,4.52,0.15962,0.11486
1968-09-21,S4N,3.58,0.12643,0.09097
1968-09-22,S4N,3.91,0.13808,0.09936
1968-09-23,S4N,4.47,0.15786,0.11359
1968-09-24,S4N,3.31,0.11689,0.08411
1968-09-25,S4N,2.62,0.09253,0.06658
1968-09-26,S4N,2.1,0.07416,0.05336
1968-09-27,S4N,1.72,0.06074,0.04371
1968-09-28,S4N,1.4,0.04944,0.03558
1968-09-29,S4N,1.22,0.04308,0.031
1968-09-30,S4N,1.04,0.03673,0.02643
1968-10-01,S4N,0.85,0.03002,0.0216
1968-10-02,S4N,0.85,0.03002,0.0216
1968-10-03,S4N,0.9,0.03178,0.02287
1968-10-04,S4N,0.78,0.02755,0.01982
1968-10-05,S4N,0.73,0.02578,0.01855
1968-10-06,S4N,0.8,0.02825,0.02033
1968-10-07,S4N,0.73,0.02578,0.01855
1968-10-08,S4N,0.67,0.02366,0.01703
1968-10-09,S4N,1.62,0.05721,0.04117
1968-10-10,S4N,1.47,0.05191,0.03736
1968-10-11,S4N,1.21,0.04273,0.03075
1968-10-12,S4N,1.09,0.03849,0.0277
1968-10-13,S4N,1.02,0.03602,0.02592
1968-10-14,S4N,0.98,0.03461,0.0249
1968-10-15,S4N,0.97,0.03426,0.02465
1968-10-16,S4N,1.8,0.06357,0.04574
1968-10-17,S4N,12.91,0.45592,0.32807
1968-10-18,S4N,20.68,0.73031,0.52552
1968-10-19,S4N,21.61,0.76316,0.54915
1968-10-20,S4N,16.35,0.5774,0.41548
1968-10-21,S4N,11.66,0.41177,0.2963
1968-10-22,S4N,9.51,0.33585,0.24167
1968-10-23,S4N,7.51,0.26522,0.19084
1968-10-24,S4N,5.56,0.19635,0.14129
1968-10-25,S4N,4.29,0.1515,0.10902
1968-10-26,S4N,3.55,0.12537,0.09021
1968-10-27,S4N,3.04,0.10736,0.07725
1968-10-28,S4N,2.62,0.09253,0.06658
1968-10-29,S4N,2.22,0.0784,0.05641
1968-10-30,S4N,1.83,0.06463,0.0465
1968-10-31,S4N,1.69,0.05968,0.04295
1968-11-01,S4N,1.42,0.05015,0.03608
1968-11-02,S4N,1.27,0.04485,0.03227
1968-11-03,S4N,1.15,0.04061,0.02922
1968-11-04,S4N,1.09,0.03849,0.0277
1968-11-05,S4N,0.91,0.03214,0.02312
1968-11-06,S4N,0.75,0.02649,0.01906
1968-11-07,S4N,0.65,0.02295,0.01652
1968-11-08,S4N,0.64,0.0226,0.01626
1968-11-09,S4N,0.6,0.02119,0.01525
1968-11-10,S4N,0.56,0.01978,0.01423
1968-11-11,S4N,0.51,0.01801,0.01296
1968-11-12,S4N,0.41,0.01448,0.01042
1968-11-13,S4N,0.35,0.01236,0.00889
1968-11-14,S4N,0.35,0.01236,0.00889
1968-11-15,S4N,0.32,0.0113,0.00813
1968-11-16,S4N,0.29,0.01024,0.00737
1968-11-17,S4N,0.29,0.01024,0.00737
1968-11-18,S4N,0.3,0.01059,0.00762
1968-11-19,S4N,0.27,0.00954,0.00686
1968-11-20,S4N,0.22,0.00777,0.00559
1968-11-21,S4N,0.22,0.00777,0.00559
1968-11-22,S4N,0.22,0.00777,0.00559
1968-11-23,S4N,0.22,0.00777,0.00559
1968-11-24,S4N,0.22,0.00777,0.00559
1968-11-25,S4N,0.22,0.00777,0.00559
1968-11-26,S4N,0.2,0.00706,0.00508
1968-11-27,S4N,0.16,0.00565,0.00407
1968-11-28,S4N,0.12,0.00424,0.00305
1968-11-29,S4N,0.14,0.00494,0.00356
1968-11-30,S4N,0.17,0.006,0.00432
1968-12-01,S4N,0.17,0.006,0.00432
1968-12-02,S4N,0.17,0.006,0.00432
1968-12-03,S4N,0.17,0.006,0.00432
1968-12-04,S4N,0.17,0.006,0.00432
1968-12-05,S4N,0.17,0.006,0.00432
1968-12-06,S4N,0.12,0.00424,0.00305
1968-12-07,S4N,0.11,0.00388,0.0028
1968-12-08,S4N,0.08,0.00283,0.00203
1968-12-09,S4N,0.07,0.00247,0.00178
1968-12-10,S4N,0.07,0.00247,0.00178
1968-12-11,S4N,0.07,0.00247,0.00178
1968-12-12,S4N,0.07,0.00247,0.00178
1968-12-13,S4N,0.07,0.00247,0.00178
1968-12-14,S4N,0.07,0.00247,0.00178
1968-12-15,S4N,0.07,0.00247,0.00178
1968-12-16,S4N,0.07,0.00247,0.00178
1968-12-17,S4N,0.07,0.00247,0.00178
1968-12-18,S4N,0.07,0.00247,0.00178
1968-12-19,S4N,0.07,0.00247,0.00178
1968-12-20,S4N,0.07,0.00247,0.00178
1968-12-21,S4N,0.07,0.00247,0.00178
1968-12-22,S4N,0.07,0.00247,0.00178
1968-12-23,S4N,0.07,0.00247,0.00178
1968-12-24,S4N,0.07,0.00247,0.00178
1968-12-25,S4N,0.07,0.00247,0.00178
1968-12-26,S4N,0.07,0.00247,0.00178
1968-12-27,S4N,0.07,0.00247,0.00178
1968-12-28,S4N,0,0,0
1968-12-29,S4N,0,0,0
1968-12-30,S4N,0,0,0
1968-12-31,S4N,0,0,0
1969-01-01,S4N,0,0,0
1969-01-02,S4N,0,0,0
1969-01-03,S4N,0,0,0
1969-01-04,S4N,0,0,0
1969-01-05,S4N,0,0,0
1969-01-06,S4N,0,0,0
1969-01-07,S4N,0,0,0
1969-01-08,S4N,0,0,0
1969-01-09,S4N,0,0,0
1969-01-10,S4N,0,0,0
1969-01-11,S4N,0,0,0
1969-01-12,S4N,0,0,0
1969-01-13,S4N,0,0,0
1969-01-14,S4N,0,0,0
1969-01-15,S4N,0,0,0
1969-01-16,S4N,0,0,0
1969-01-17,S4N,0,0,0
1969-01-18,S4N,0,0,0
1969-01-19,S4N,0,0,0
1969-01-20,S4N,0,0,0
1969-01-21,S4N,0,0,0
1969-01-22,S4N,0,0,0
1969-01-23,S4N,0,0,0
1969-01-24,S4N,0,0,0
1969-01-25,S4N,0,0,0
1969-01-26,S4N,0,0,0
1969-01-27,S4N,0,0,0
1969-01-28,S4N,0,0,0
1969-01-29,S4N,0,0,0
1969-01-30,S4N,0,0,0
1969-01-31,S4N,0,0,0
1969-02-01,S4N,0,0,0
1969-02-02,S4N,0,0,0
1969-02-03,S4N,0,0,0
1969-02-04,S4N,0,0,0
1969-02-05,S4N,0,0,0
1969-02-06,S4N,0,0,0
1969-02-07,S4N,0,0,0
1969-02-08,S4N,0,0,0
1969-02-09,S4N,0,0,0
1969-02-10,S4N,0,0,0
1969-02-11,S4N,0,0,0
1969-02-12,S4N,0,0,0
1969-02-13,S4N,0,0,0
1969-02-14,S4N,0,0,0
1969-02-15,S4N,0,0,0
1969-02-16,S4N,0,0,0
1969-02-17,S4N,0,0,0
1969-02-18,S4N,0,0,0
1969-02-19,S4N,0,0,0
1969-02-20,S4N,0,0,0
1969-02-21,S4N,0,0,0
1969-02-22,S4N,0,0,0
1969-02-23,S4N,0,0,0
1969-02-24,S4N,0,0,0
1969-02-25,S4N,0,0,0
1969-02-26,S4N,0,0,0
1969-02-27,S4N,0,0,0
1969-02-28,S4N,0,0,0
1969-03-01,S4N,0,0,0
1969-03-02,S4N,0,0,0
1969-03-03,S4N,0,0,0
1969-03-04,S4N,0,0,0
1969-03-05,S4N,0,0,0
1969-03-06,S4N,0,0,0
1969-03-07,S4N,0,0,0
1969-03-08,S4N,0,0,0
1969-03-09,S4N,0,0,0
1969-03-10,S4N,0,0,0
1969-03-11,S4N,0,0,0
1969-03-12,S4N,0,0,0
1969-03-13,S4N,0,0,0
1969-03-14,S4N,0,0,0
1969-03-15,S4N,0,0,0
1969-03-16,S4N,0,0,0
1969-03-17,S4N,0,0,0
1969-03-18,S4N,0,0,0
1969-03-19,S4N,0.13,0.00459,0.0033
1969-03-20,S4N,0.17,0.006,0.00432
1969-03-21,S4N,0.15,0.0053,0.00381
1969-03-22,S4N,0.17,0.006,0.00432
1969-03-23,S4N,0.22,0.00777,0.00559
1969-03-24,S4N,0.27,0.00954,0.00686
1969-03-25,S4N,0.33,0.01165,0.00839
1969-03-26,S4N,0.3,0.01059,0.00762
1969-03-27,S4N,0.28,0.00989,0.00712
1969-03-28,S4N,0.23,0.00812,0.00584
